"Dates","EUNW GY Equity","IS3N GY Equity","ICGA GY Equity","QDV5 GY Equity","CEBJ GR Equity","XMTW GY Equity","H4ZT GY Equity","XCS3 GT Equity","XCS4 GY Equity","IUSS GY Equity","IUS7 GY Equity","IUSP GY Equity","IBCA GY Equity","IBCM GY Equity","IUSM GY Equity","IBCI GY Equity","EUN5 GY Equity","XPQP GY Equity","XMBR GY Equity","D5BI GY Equity","XMLA GT Equity","IBC4 GY Equity","LTUR GY Equity","LYXGRE GY Equity","IBCJ GY Equity"
2023-07-21,91.326,27.937,3.8565,6.955,153.42,45.52,77.46,8.832,20.64,5.689,76.994,40.934,137.92,184.615,158.605,223.92,114.69,1.428,45.84,5.992,39.5,28.745,34.36,1.441,15.93
2023-07-24,91.43,28.359,3.949,6.985,157.42,46.125,78.13,8.888,20.675,5.766,77.558,41.197,138.04,185.205,159.125,224.35,114.905,1.441,46.92,6.045,40.08,29.285,34.24,1.448,16.114
2023-07-25,91.416,28.685,4.02,7.014,158.5,46.875,78.61,8.998,20.82,5.823,77.502,41.228,137.995,184.91,158.81,224.42,114.88,1.4446,47.1,6.1,40.145,29.775,34.02,1.4444,16.214
2023-07-26,91.31,28.604,4.0395,7.016,156.48,46.55,78.68,9.103,20.77,5.841,77.484,41.159,137.875,184.18,158.635,223.62,114.485,1.4362,46.845,6.034,39.97,29.785,34.845,1.4504,16.184
2023-07-27,91.808,28.827,4.0695,7.03,156.52,47.05,78.34,9.145,21.07,5.806,77.956,41.435,138.025,184.595,158.995,224.54,114.89,1.4448,47.185,6.247,40.625,30.29,35.93,1.458,16.342
2023-07-28,91.83,29.156,4.2215,7.019,158.82,47.115,78.38,9.144,21.21,5.8,78.108,41.386,138.095,184.3,158.37,224.38,114.93,1.4398,46.51,6.244,40.6,30.505,37.31,1.4366,16.448
2023-07-31,91.718,29.167,4.244,7.052,158.62,46.27,78.41,9.237,21.55,5.682,78.254,41.445,138.095,184.3,158.575,225.08,114.93,1.4254,47.17,6.24,40.81,30.49,37.685,1.432,16.466
2023-08-01,91.392,29.023,4.1805,7.039,159.76,46.395,78.27,9.186,21.325,5.677,78.082,41.238,138.105,183.33,158.455,223.94,114.73,1.421,46.605,6.183,40.51,29.735,37.515,1.4118,16.266
2023-08-02,91.25,28.41,4.0805,6.936,154.9,45.31,78.03,9.104,21.155,5.58,77.372,41.035,138.17,183.525,158.085,224.11,114.78,1.3864,46.15,6.052,39.825,28.4,38.16,1.3938,15.922
2023-08-03,91.162,28.538,4.177,6.917,154.54,44.905,76.51,9.102,20.865,5.567,76.846,40.733,138.195,183.04,157.345,223.44,114.7,1.4076,45.99,5.89,39.27,28.155,37.415,1.4086,15.914
2023-08-04,91.434,28.464,4.1305,6.932,149,45.305,75.22,9.079,20.76,5.527,77.136,40.73,138.195,183.28,157.22,224.42,114.735,1.3926,45.74,6.01,39.44,28.525,38.485,1.425,16.18
2023-08-07,91.308,28.264,4.0625,6.966,151.6,45.495,75.44,9.06,20.65,5.475,77.312,40.617,138.22,182.945,157.805,224.3,114.81,1.382,44.635,6.025,38.82,28.05,38.725,1.4202,16.046
2023-08-08,91.248,28.024,4.0075,6.939,149.62,44.99,75.13,9.046,20.375,5.498,77.712,40.629,138.39,184.615,159.305,225.67,115.095,1.37,44.73,5.962,38.715,27.795,38.45,1.4158,15.684
2023-08-09,91.422,28.052,4.01,6.939,151.36,45.01,75.42,9.119,20.375,5.481,77.618,40.603,138.34,184.24,158.995,224.89,114.945,1.3708,44.32,6.019,38.53,27.5,39.83,1.4066,15.646
2023-08-10,91.752,28.24,4.071,6.939,150.18,44.945,75.47,9.101,20.51,5.542,77.534,40.815,138.335,184,158.25,224.42,114.84,1.3712,44.98,6.079,39.215,28.36,38.775,1.4056,16
2023-08-11,91.382,27.777,3.9235,6.898,148.56,44.445,74.68,9.067,20.51,5.538,77.454,40.707,138.225,182.7,157.61,223.44,114.395,1.346,44.68,5.998,38.76,27.88,40.275,1.38,15.814
2023-08-14,91.518,27.732,3.9245,6.908,147.9,44.245,75.57,9.084,20.565,5.63,77.218,40.57,138.16,182.4,157.735,223.25,114.35,1.3464,43.685,5.985,38.13,27.52,40.14,1.3744,15.672
2023-08-15,91.358,27.527,3.874,6.891,146.64,43.95,74.92,9.069,20.295,5.571,76.608,40.397,138.13,181.715,157.57,222.45,114.075,1.3366,43.565,5.935,37.845,27.17,39.795,1.368,15.428
2023-08-16,91.236,27.435,3.8125,6.936,144.56,44.125,74.97,9.086,20.36,5.583,76.674,40.522,138.15,182.005,157.57,222.47,114.195,1.3554,43.88,6.046,38.145,27.135,39.355,1.3722,15.24
2023-08-17,90.944,27.506,3.861,6.911,141.34,44.26,75.1,9.01,20.45,5.6,76.066,40.402,138.095,181.285,157.055,221.48,113.81,1.3532,43.195,6.003,37.705,26.81,39.92,1.3768,15.064
2023-08-18,91.054,27.262,3.771,6.907,143.6,44.06,75.02,8.973,20.45,5.6,76.272,40.493,138.275,182.42,157.91,222.43,114.165,1.3474,43.405,5.944,37.61,26.56,38.76,1.349,15.088
2023-08-21,90.964,27.177,3.734,6.92,144.38,44,74.14,8.971,20.505,5.614,75.662,40.293,138.15,181.245,156.36,221.45,113.75,1.3432,42.79,5.968,37.275,26.745,40.38,1.3748,15.012
2023-08-22,91.15,27.364,3.7525,6.969,144.82,44.26,75.37,9.016,20.955,5.608,76.158,40.564,138.235,182.23,157.095,222.8,114.03,1.3344,43.72,6.044,37.83,26.94,39.86,1.3996,14.95
2023-08-23,91.422,27.73,3.805,7.073,145.7,44.92,75.97,8.981,21.23,5.625,76.996,40.877,138.535,184.115,158.31,224.46,114.755,1.3342,45.015,6.123,38.38,27.855,38.87,1.3888,15.094
2023-08-24,91.318,27.685,3.8085,7.027,147.58,45,75,8.974,21.095,5.605,77.106,40.972,138.56,184.2,158.715,223.83,114.77,1.3252,44.825,6.102,38.295,27.535,40.94,1.3862,15.036
2023-08-25,91.408,27.768,3.818,7.031,147.84,44.795,75.63,9.057,21.23,5.628,77.406,41.018,138.415,183.625,159.11,223.06,114.525,1.327,44.725,6.133,38.185,27.835,41.61,1.3874,14.98
2023-08-28,91.762,28.036,3.908,7.053,149.16,45.045,75.82,9.068,21.285,5.681,77.462,41.072,138.365,183.555,159.06,223.19,114.63,1.3266,44.6,6.189,38.12,28.115,42.365,1.4102,15.228
2023-08-29,91.918,28.241,3.9755,7.061,149.12,45.31,76.72,9.11,21.41,5.669,77.694,41.081,138.465,184.485,159.485,224.31,114.93,1.3316,45.62,6.142,38.53,28.19,41.935,1.4096,15.302
2023-08-30,91.828,27.975,3.904,7.007,148.2,44.99,75.79,9.024,21.205,5.678,77.15,40.859,138.415,184.055,158.7,223.92,114.67,1.3414,45.09,6.214,38.375,27.83,41.765,1.4096,15.384
2023-08-31,91.756,27.896,3.9025,7.014,148.42,44.755,75.57,9.056,21.085,5.656,77.696,40.919,138.61,185.03,160.105,224.23,114.955,1.3284,44.25,6.137,37.72,27.04,41.235,1.4012,15.238
2023-09-01,91.654,28.304,4.019,7.116,151.56,45.03,76.63,9.18,21.115,5.669,77.814,40.966,138.585,184.045,159.845,223.1,114.85,1.335,44.755,6.006,37.68,27.43,42.325,1.395,15.35
2023-09-04,91.758,28.411,4.031,7.147,152.12,45.365,76.82,9.171,20.855,5.643,77.792,40.938,138.465,183.345,159.67,222.99,114.655,1.3404,45.29,5.991,37.815,27.235,42.375,1.3558,15.136
2023-09-05,91.84,28.376,3.9925,7.204,151.66,45.585,77.22,9.168,20.825,5.716,78.032,40.753,138.45,182.895,160.15,222.68,114.58,1.3384,44.955,5.956,37.405,26.965,43.345,1.3576,14.938
2023-09-06,91.636,28.239,4,7.179,149.56,45.16,76.64,9.149,20.68,5.621,77.566,40.528,138.29,182.025,159.665,222.02,114.185,1.335,44.515,5.857,36.875,26.855,43.075,1.3526,14.362
2023-09-07,91.81,27.964,3.888,7.246,149.68,44.68,75.98,9.184,20.78,5.589,77.852,40.552,138.435,182.775,160.125,222.8,114.355,1.3378,43.885,5.854,36.425,26.62,43.925,1.3346,13.998
2023-09-08,92.028,27.99,3.8595,7.309,149.72,44.815,75.32,9.169,20.78,5.595,78.176,40.654,138.445,182.99,160.54,223.34,114.7,1.349,44,5.829,36.46,26.895,43.88,1.3486,14.112
2023-09-11,92.068,28.132,3.908,7.364,150.7,44.505,75.39,9.133,20.69,5.593,77.704,40.622,138.4,182.425,159.53,222.75,114.64,1.3544,44.505,5.872,36.68,27.275,42.565,1.3346,13.968
2023-09-12,91.974,28.148,3.93,7.323,149.44,44.85,75.32,9.121,20.68,5.565,77.814,40.568,138.355,182.27,159.78,222.76,114.565,1.3488,45.3,5.872,37.295,27.265,42.38,1.3302,13.97
2023-09-13,92.032,28.162,3.903,7.319,149.84,45.17,75.18,9.174,20.64,5.526,77.86,40.756,138.22,181.93,159.76,222.5,114.485,1.3344,46.015,5.864,37.83,27.33,41.8,1.3102,14.132
2023-09-14,89.608,28.488,3.95,7.394,152.7,46.07,75.65,9.241,20.79,5.567,78.062,41.003,138.335,182.995,160.95,223.28,114.885,1.3484,46.735,5.917,38.085,27.435,42.615,1.3222,14.204
2023-09-15,89.546,28.336,3.903,7.376,153.64,45.76,75.39,9.237,20.63,5.556,77.762,40.935,138.24,181.82,160.305,221.97,114.68,1.3272,46.68,5.886,37.975,27.085,41.565,1.3514,14.21
2023-09-18,89.46,28.198,3.8945,7.35,152.64,45.53,75.3,9.274,20.595,5.478,77.636,40.9,138.135,181.14,159.925,221.46,114.365,1.326,47.09,5.83,38.04,26.85,40.34,1.3472,14.002
2023-09-19,89.526,28.048,3.8785,7.325,150.9,45.015,75.67,9.231,20.26,5.486,77.49,40.771,138.115,180.835,159.8,221.13,114.255,1.304,46.455,5.92,37.99,27.03,40.675,1.318,13.832
2023-09-20,89.644,28.133,3.872,7.318,150.26,45.025,76.79,9.251,20.045,5.481,77.606,40.793,138.215,181.525,159.545,221.23,114.46,1.3092,46.91,6.02,38.43,27.66,40.315,1.2878,14.232
2023-09-21,89.222,27.647,3.7855,7.241,146.38,44.08,75.9,9.184,19.998,5.436,76.93,40.589,138.195,180.88,158.6,220.73,114.14,1.313,45.46,5.939,37.465,27.075,41.75,1.2864,14.058
2023-09-22,89.272,27.966,3.907,7.256,147.88,44.43,76.53,9.244,20.35,5.432,77.368,40.742,138.225,180.855,159.34,220.33,114.27,1.3296,45.435,5.93,37.355,27.375,41.805,1.3098,14.116
2023-09-25,89.182,27.974,3.8795,7.313,146.46,44.83,76.46,9.226,20.15,5.46,77.378,40.633,138.26,180.235,159.46,219.15,114.1,1.3388,45.09,5.881,37.265,27.21,43.59,1.3086,13.984
2023-09-26,89.032,27.683,3.8395,7.282,143.56,44.295,75.17,9.244,19.886,5.468,77.204,40.42,138.2,179.86,159.445,218.1,113.97,1.3562,44.57,5.816,36.725,26.84,43.09,1.3118,13.948
2023-09-27,88.94,27.83,3.8575,7.356,144.64,44.56,75.42,9.227,19.956,5.569,77.16,40.171,138.18,179.26,159.925,217.4,113.725,1.3874,44.23,5.811,36.405,26.66,42.885,1.293,13.73
2023-09-28,88.96,27.736,3.8325,7.256,144.58,44.74,74.9,9.188,19.498,5.512,76.474,40.038,138.08,177.64,158.445,215.57,113.22,1.3916,44.335,5.817,36.43,26.75,42.91,1.2758,13.578
2023-09-29,89.112,27.836,3.865,7.266,144.42,44.79,75,9.117,19.506,5.507,76.73,40.388,138.28,179.22,159.185,216.44,113.955,1.3836,44.965,5.827,36.915,26.78,43.95,1.2896,13.792
2023-10-02,88.922,27.829,3.8665,7.318,143.56,45.085,75.36,9.113,19.458,5.565,76.546,40.242,138.275,178.515,158.88,215.02,113.655,1.3798,44.245,5.78,36.52,26.405,44.77,1.2698,13.59
2023-10-03,88.632,27.596,3.812,7.303,143.14,44.735,75.3,9.105,19.124,5.552,75.954,40.036,138.225,177.61,158.51,213.62,113.375,1.3816,43.415,5.651,35.8,26.235,44.595,1.2354,13.424
2023-10-04,88.514,27.328,3.7715,7.221,141.34,44.48,75.08,9.087,19.238,5.456,75.51,39.844,138.305,177.965,158.085,214.19,113.305,1.39,42.815,5.566,35.435,25.96,43.54,1.2516,13.568
2023-10-05,88.472,27.238,3.759,7.252,141.48,44.765,74.37,9.087,19.158,5.42,75.628,39.568,138.41,178.54,158.25,214.24,113.455,1.353,42.225,5.352,34.8,25.795,44.105,1.2386,13.43
2023-10-06,88.548,27.571,3.849,7.284,142.7,45.455,74.43,9.14,19.068,5.413,75.182,39.372,138.425,178.45,156.94,213.7,113.53,1.3752,42.315,5.379,34.8,26.215,44.015,1.2286,13.62
2023-10-09,88.31,27.425,3.839,7.218,142.42,45.31,73.68,9.08,18.95,5.291,75.654,39.639,138.64,179.96,158.825,216.71,114.07,1.36,42.72,5.334,34.8,26.2,42.915,1.195,13.92
2023-10-10,88.754,27.787,3.909,7.298,142.74,45.72,73.77,9.176,19.108,5.352,75.904,39.869,138.665,180.24,158.18,217.04,114.21,1.3812,44.34,5.504,36.045,27.265,43.43,1.2514,14.394
2023-10-11,88.874,27.901,3.938,7.286,144.6,45.7,73.75,9.179,19.526,5.279,75.884,40.118,138.65,181.2,158.715,217.68,114.3,1.3632,44.31,5.569,36.225,27.74,42.92,1.264,14.494
2023-10-12,88.884,27.94,3.916,7.285,144.54,46.07,73.44,9.249,19.454,5.302,75.558,40.142,138.51,180.1,158.78,216.37,114.01,1.365,44.06,5.526,35.98,27.55,42.785,1.2718,14.368
2023-10-13,88.724,27.866,3.872,7.347,144.64,46.01,73.96,9.262,19.52,5.273,75.978,40.306,138.56,180.615,159.845,217.47,114.26,1.377,44.65,5.487,36,27.58,42.29,1.2518,14.526
2023-10-16,88.72,27.942,3.875,7.375,144.64,45.985,73.96,9.27,19.352,5.359,75.6,40.354,138.57,180.115,158.345,217.07,113.99,1.3744,44.785,5.546,36.125,27.89,41.425,1.272,15.604
2023-10-17,88.604,27.815,3.844,7.345,144.8,45.425,72.87,9.218,19.29,5.398,74.934,40.102,138.335,178.77,156.515,216.5,113.62,1.3776,44.98,5.511,35.995,27.875,41.81,1.2594,16.084
2023-10-18,88.344,27.484,3.791,7.292,144.42,44.74,71.86,9.217,19.402,5.36,74.73,39.988,138.29,178.1,156.215,216.37,113.315,1.3708,44.22,5.397,35.15,27.115,40.435,1.2696,15.788
2023-10-19,88.208,27.291,3.736,7.274,142.46,45.07,70.53,9.144,19.104,5.328,74.53,39.842,138.34,178.225,155.47,216.19,113.215,1.3624,44.275,5.357,35.165,26.8,39.855,1.2732,15.38
2023-10-20,88.072,26.876,3.6645,7.201,139.18,44.535,70.28,9.079,18.676,5.25,74.298,39.718,138.525,178.685,155.565,216.69,113.37,1.3354,43.385,5.315,34.82,26.62,38.325,1.2696,15.18
2023-10-23,88.288,26.732,3.654,7.096,139.16,44.185,69.24,8.99,18.694,5.112,74.442,39.701,138.605,179.345,155.285,216.95,113.59,1.316,43.68,5.264,35.02,26.515,39.39,1.288,15.124
2023-10-24,88.584,27.175,3.7795,7.141,141.96,44.505,70.58,9.07,18.936,5.205,75.01,39.86,138.66,179.615,156.1,216.61,113.895,1.3218,43.865,5.296,35.245,26.41,40.525,1.3048,15.384
2023-10-25,88.582,26.929,3.7255,7.069,138.28,44.17,70.62,9.084,19.044,5.245,74.884,39.791,138.565,178.82,155.43,215.4,113.805,1.3136,44.01,5.331,35.18,26.3,38.3,1.3028,15.606
2023-10-26,88.54,26.808,3.746,7.013,135.14,43.81,69.09,9.136,18.666,5.228,75.31,40.077,138.745,179.47,156.625,216.55,113.92,1.312,44.105,5.419,35.535,26.41,38.985,1.2878,15.838
2023-10-27,88.538,26.746,3.737,7.017,134.4,43.66,68.77,9.043,18.778,5.172,75.05,40.099,138.87,179.955,156.205,216.61,114.08,1.2872,44.725,5.479,35.895,26.335,38.955,1.2838,15.724
2023-10-30,88.81,26.816,3.7685,7.055,136.22,43.695,68.45,9.131,19.082,5.263,74.98,40.011,139,180.32,155.56,216.72,114.255,1.2902,43.065,5.452,34.925,26.465,38.84,1.2946,15.9
2023-10-31,89.066,26.62,3.6965,7.046,134.78,43.46,68.44,9.102,18.864,5.333,75.572,40.195,139.02,180.565,156.61,217.06,114.5,1.2958,43.345,5.416,35.08,26.42,38.28,1.3018,16.062
2023-11-01,89.422,26.964,3.7315,7.097,137.78,44.055,68.27,9.139,18.912,5.501,76.244,40.491,139.16,181.31,157.715,217.27,114.82,1.3164,44.245,5.571,35.815,26.845,38.6,1.2966,16.292
2023-11-02,89.936,27.376,3.745,7.13,141.86,44.82,69.9,9.161,19.234,5.477,76.77,40.773,139.265,182.185,158.07,218.35,115.26,1.3236,45.76,5.795,36.945,27.515,38.92,1.3218,16.178
2023-11-03,90.158,27.669,3.8105,7.105,144.6,45.025,71.1,9.269,19.656,5.468,76.946,41.02,139.345,183.32,158.005,219.7,115.575,1.3308,46.02,5.888,37.46,28.35,38.9,1.332,16.294
2023-11-06,89.9,27.941,3.8335,7.11,152.38,45.055,72.42,9.405,19.394,5.51,76.178,40.859,139.17,181.92,156.75,217.96,115.05,1.3288,45.73,5.891,37.19,28.135,39.38,1.3506,16.35
2023-11-07,90.146,27.954,3.8295,7.171,150.28,45.375,71.61,9.409,19.338,5.506,76.662,40.976,139.265,182.835,158.125,218.45,115.245,1.3436,46.565,5.841,37.855,27.495,39.605,1.3324,16.13
2023-11-08,90.188,27.769,3.816,7.183,145,45.215,70.72,9.322,19.266,5.459,76.598,41.001,139.285,183.575,158.515,219.22,115.53,1.3504,46.195,5.833,37.655,27.66,39.37,1.3254,16.034
2023-11-09,90.25,27.728,3.7945,7.162,145.2,45.485,70.86,9.234,19.196,5.415,76.266,40.928,139.275,183.18,158.03,218.84,115.54,1.3622,46.52,5.803,37.75,27.455,39.335,1.3128,16.376
2023-11-10,90.028,27.634,3.746,7.229,143.82,45.705,70.23,9.189,18.806,5.412,76.33,40.851,139.165,182.3,158.025,218.43,115.22,1.3584,46.785,5.767,37.85,27.05,38.845,1.2978,16.166
2023-11-13,90.098,27.72,3.806,7.206,144.28,45.795,69.96,9.196,18.81,5.383,75.88,40.707,139.175,182.3,157.11,218.46,115.29,1.3424,46.575,5.833,37.69,27.195,37.965,1.3004,16.114
2023-11-14,90.676,27.922,3.808,7.198,146.8,46.09,70.82,9.209,18.984,5.402,76.018,40.93,139.46,184.135,157.095,220.1,116.065,1.3448,47.41,5.929,38.375,27.985,38.045,1.3352,17.066
2023-11-15,90.538,28.291,3.919,7.198,149.04,46.485,71.4,9.263,19.23,5.479,75.692,40.861,139.44,183.625,156.135,219.19,115.905,1.3386,47.805,5.989,38.895,28.66,38,1.342,16.922
2023-11-16,90.51,27.875,3.75,7.185,149.98,46.435,71.16,9.23,19.326,5.488,75.644,41.075,139.64,182.415,154.495,219.62,116.07,1.3364,47.225,5.972,38.865,27.83,38.575,1.339,16.918
2023-11-17,90.632,27.894,3.7415,7.19,148.12,46.63,71.19,9.204,19.226,5.464,75.72,41.06,139.61,182.195,154.155,219.92,116.065,1.347,47.51,6.025,38.78,27.755,39.025,1.3474,17.002
2023-11-20,90.65,28.097,3.8165,7.138,150.28,46.88,70.85,9.149,19.156,5.453,75.63,40.987,139.555,182,153.15,220.39,116,1.3438,47.81,6.028,38.885,27.795,39.165,1.348,17.336
2023-11-21,90.72,27.996,3.758,7.165,149.82,47.42,70.07,9.205,19.22,5.461,76.078,41.061,139.675,182.8,154.23,221.14,116.16,1.343,47.54,5.99,38.655,27.485,39.78,1.3472,17.23
2023-11-22,90.93,28.058,3.7755,7.225,149.24,46.97,69.89,9.152,19.178,5.444,76.51,41.069,139.595,182.745,154.76,220.81,116.125,1.3586,48.05,6.043,39.33,27.285,39.7,1.3608,17.19
2023-11-23,90.986,28.107,3.8115,7.185,148.48,46.975,70.74,9.099,18.942,5.429,76.372,40.93,139.515,181.85,153.88,221.15,115.98,1.3544,48.035,6.054,39.165,27.505,39.035,1.3722,17.1
2023-11-24,91.006,27.944,3.77,7.186,146.72,46.71,70.53,9.088,18.79,5.405,76.216,40.852,139.495,181.605,153.29,220.73,115.915,1.3612,47.645,6.026,38.84,27.585,39.35,1.3642,17.172
2023-11-27,91.138,27.808,3.7275,7.167,146.8,46.51,70.66,9.038,18.818,5.398,76.228,40.93,139.735,182.895,153.795,221.72,116.385,1.3524,47.1,5.971,38.565,27.735,40.345,1.3612,17.07
2023-11-28,91.094,27.954,3.7155,7.194,149.4,47.02,71,9.072,19.112,5.389,76.16,41.026,139.88,183.725,153.95,222.08,116.77,1.3602,47.965,5.969,39.08,27.845,40.365,1.3694,17.338
2023-11-29,91.592,27.867,3.661,7.25,149.12,47.355,70.71,9.028,18.814,5.379,77.038,41.126,140.11,184.815,155.16,222.48,117.27,1.3604,47.55,5.974,38.955,27.735,40.135,1.3746,17.112
2023-11-30,91.678,28.08,3.696,7.342,150.34,47.315,71.17,9.102,18.704,5.424,77.164,41.127,140.09,184.25,155.635,222.48,117.34,1.355,47.515,5.984,38.89,27.685,40.06,1.3792,17.142
2023-12-01,92.066,28.19,3.6625,7.43,149.56,47.47,72.33,9.178,18.818,5.485,78.266,41.54,140.555,185.97,157.03,223.96,118.085,1.37,48.61,6.171,39.715,28.12,40.895,1.3906,17.768
2023-12-04,91.95,28.104,3.6285,7.551,148,47.1,72.69,9.137,18.814,5.508,78.26,41.428,140.485,185.89,157.32,223.55,118.035,1.381,48.11,6.144,39.71,27.845,41.205,1.3738,17.752
2023-12-05,92.158,28.026,3.5725,7.637,147.1,47.22,72.87,9.182,18.764,5.508,79.114,41.541,140.645,187.49,159.035,225.47,118.37,1.3834,47.815,6.072,39.58,27.505,41.205,1.373,17.896
2023-12-06,92.18,28.177,3.601,7.693,146.8,47.445,72.55,9.161,18.94,5.498,79.49,41.745,140.685,188.185,159.675,226.11,118.615,1.391,48.125,6.221,40.375,27.72,40.295,1.3718,17.944
2023-12-07,92.224,28.13,3.582,7.699,147.22,47.51,72.77,9.138,18.824,5.513,79.56,41.709,140.755,188.435,159.815,226.29,118.67,1.3756,47.96,6.189,39.96,27.565,40.855,1.37,17.804
2023-12-08,92.22,28.147,3.5615,7.685,149.18,47.705,72.8,9.13,18.712,5.536,79.302,41.638,140.475,187.06,158.825,224.45,118.28,1.379,48.215,6.221,40.16,27.3,40.49,1.373,17.91
2023-12-11,92.224,28.321,3.5835,7.747,150.06,47.91,71.68,9.177,18.592,5.63,79.202,41.56,140.495,187.015,158.685,223.91,118.305,1.3758,48.25,6.23,40.225,27.28,39.715,1.3714,17.972
2023-12-12,92.248,28.175,3.5775,7.666,150.62,47.73,71.72,9.143,18.478,5.599,78.96,41.473,140.49,187.705,158.84,224.48,118.49,1.3802,47.675,6.232,39.855,26.9,39.725,1.3524,17.814
2023-12-13,92.502,28.039,3.5365,7.692,149.2,47.69,70.97,9.131,18.19,5.596,79.384,41.402,140.625,188.61,159.5,225.33,118.77,1.3684,47.605,6.232,39.88,26.83,38.765,1.367,17.874
2023-12-14,93.426,28.381,3.5595,7.688,149.84,48.165,72.37,9.101,18.736,5.605,79.396,41.604,140.955,189.84,159.62,226.8,119.5,1.3814,49.015,6.408,41.125,28.66,39.73,1.369,18.058
2023-12-15,93.572,28.593,3.597,7.807,151.4,48.37,72.65,9.185,18.972,5.679,79.97,41.817,141.11,191.355,160.725,228.12,120.005,1.3992,49.02,6.538,41.3,28.95,40.88,1.3678,18.072
2023-12-18,93.43,28.298,3.528,7.766,151.4,47.845,71.96,9.154,18.876,5.698,79.812,41.703,141.015,190.55,160.025,227.25,119.695,1.401,49.205,6.522,41.18,27.76,39.955,1.3584,18.218
2023-12-19,93.648,28.482,3.5635,7.792,152.36,47.905,72.59,9.189,18.96,5.713,79.702,41.869,141.155,191.745,159.795,229.23,119.985,1.4132,50,6.69,41.925,28.43,39.34,1.375,18.358
2023-12-20,93.898,28.301,3.5195,7.621,154.24,47.91,72.37,9.207,18.95,5.667,79.778,41.853,141.26,192.32,159.91,229.98,120.21,1.4072,49.765,6.61,41.61,28.645,39.28,1.375,18.226
2023-12-21,93.934,28.394,3.5425,7.678,154.28,47.92,72.6,9.138,19.036,5.628,79.78,41.846,141.4,192.75,160.18,230.72,120.505,1.4066,49.98,6.544,41.39,28.65,39.67,1.3612,18.312
2023-12-22,94.304,28.27,3.4575,7.7,153.96,48.185,72.96,9.157,19.136,5.632,79.462,41.842,141.525,192.835,159.33,230.39,120.66,1.4054,50.21,6.623,41.485,28.07,38.395,1.3598,18.292
2023-12-27,94.33,28.367,3.437,7.716,155.24,48.93,72.56,9.046,19.272,5.727,79.224,41.724,141.59,193.725,158.89,231.2,120.82,1.3836,50.75,6.614,41.635,28.655,36.6,1.3592,18.576
2023-12-28,94.38,28.733,3.56,7.783,158.74,49.41,73.02,9.115,19.458,5.768,79.248,41.815,141.56,192.84,159.525,229.88,120.775,1.4004,50.77,6.583,41.585,28.38,37.035,1.3472,18.38
2023-12-29,94.312,28.749,3.5525,7.775,158.3,49.64,72.75,9.115,19.248,5.753,79.304,41.912,141.515,191.97,159.145,228.79,120.585,1.3952,50.63,6.579,41.68,28.73,37.175,1.3546,18.362
2024-01-02,93.996,28.729,3.5275,7.805,156.98,49.015,73.67,9.153,19.79,5.932,79.358,41.994,141.4,190.945,160.105,227.66,120.01,1.42,50.13,6.534,41.255,28.655,37.795,1.379,17.954
2024-01-03,93.466,28.655,3.5695,7.819,153.62,48.29,73.2,9.226,19.746,5.865,78.786,41.873,141.45,191.63,160.46,227.87,119.945,1.42,50.37,6.488,41.035,27.76,36.835,1.3656,17.874
2024-01-04,93.476,28.571,3.532,7.889,152.88,48.225,74.07,9.26,19.616,5.935,78.472,41.656,141.21,190.295,159.6,226.36,119.425,1.4428,49.815,6.408,40.595,27.6,37.51,1.3744,17.83
2024-01-05,93.464,28.626,3.5025,7.912,153.38,48.345,75.16,9.327,19.49,5.956,78.598,41.867,141.13,189.675,159.515,226.16,119.31,1.445,50.28,6.474,41.105,27.63,37.77,1.3804,17.656
2024-01-08,93.728,28.528,3.4405,7.868,152.42,48.7,74.26,9.354,19.238,6.001,78.274,41.816,141.185,190.04,159.565,226.86,119.555,1.4498,50.19,6.526,41.25,27.62,38.865,1.3952,17.882
2024-01-09,93.636,28.349,3.4165,7.879,150.16,48.12,73.98,9.368,19.14,5.961,78.31,41.971,141.045,189.165,159.8,225.86,119.26,1.4328,49.86,6.411,40.835,27.525,38.72,1.4118,17.886
2024-01-10,93.862,28.15,3.3915,7.883,148.1,47.745,73.76,9.289,19.188,5.905,78.538,41.848,140.98,188.95,159.355,225.42,119.18,1.4184,49.405,6.402,40.76,27.15,39.245,1.4146,17.726
2024-01-11,93.978,28.142,3.4175,7.876,148.52,47.765,73.86,9.227,18.976,5.887,78.4,40.791,141.045,189.14,159.32,225.34,117.26,1.4258,49.325,6.397,40.75,27.075,39.31,1.4134,17.394
2024-01-12,94.322,28.441,3.4455,8.035,148.46,47.985,75.1,9.287,19.208,5.894,78.974,40.981,141.365,190.395,160.27,226.97,117.835,1.445,49.985,6.508,41.205,27.555,39.675,1.4318,17.458
2024-01-15,94.06,28.299,3.415,8.08,147.26,47.715,74.66,9.261,18.954,5.915,79.068,40.926,141.25,189.395,160.12,226.09,117.465,1.442,49.835,6.454,40.9,27.21,39.95,1.4342,17.134
2024-01-16,93.972,28.075,3.3815,8.02,144.7,47.195,74.93,9.255,18.896,5.92,78.996,40.676,141.205,189.25,160.475,225.61,117.43,1.4432,49.18,6.382,40.465,26.805,40.175,1.4112,17.002
2024-01-17,93.568,27.532,3.2725,7.908,139.6,46.51,74.27,9.185,18.434,5.946,78.78,40.56,140.95,188.075,160.19,224.56,116.885,1.4358,48.835,6.273,40.325,26.075,40.06,1.4068,16.686
